<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SHFE_PB1_ON,D,20130712,000000,13905,13905,13865,13880,84
SHFE_PB1_ON,D,20130711,000000,13940,13960,13890,13925,158
SHFE_PB1_ON,D,20130710,000000,13830,13860,13815,13830,172
SHFE_PB1_ON,D,20130709,000000,13900,13915,13885,13895,106
SHFE_PB1_ON,D,20130708,000000,13845,13860,13830,13845,236
SHFE_PB1_ON,D,20130705,000000,13905,13910,13840,13885,156
SHFE_PB1_ON,D,20130704,000000,13750,13760,13740,13745,108
SHFE_PB1_ON,D,20130703,000000,13800,13800,13730,13765,150
SHFE_PB1_ON,D,20130702,000000,13750,13795,13750,13770,102
SHFE_PB1_ON,D,20130701,000000,13730,13750,13725,13735,148
SHFE_PB1_ON,D,20130628,000000,13740,13740,13690,13720,62
SHFE_PB1_ON,D,20130627,000000,13740,13750,13730,13740,96
SHFE_PB1_ON,D,20130626,000000,13760,13760,13720,13740,54
SHFE_PB1_ON,D,20130625,000000,13720,13745,13700,13720,68
SHFE_PB1_ON,D,20130624,000000,13760,13775,13745,13760,54
SHFE_PB1_ON,D,20130621,000000,13750,13830,13650,13760,100
SHFE_PB1_ON,D,20130620,000000,13775,13940,13775,13880,256
SHFE_PB1_ON,D,20130619,000000,13930,13990,13930,13960,138
SHFE_PB1_ON,D,20130618,000000,13990,13990,13950,13965,140
SHFE_PB1_ON,D,20130617,000000,13950,14015,13950,13985,60
SHFE_PB1_ON,D,20130614,000000,13885,13950,13885,13910,106
SHFE_PB1_ON,D,20130613,000000,13655,13970,13655,13920,218
SHFE_PB1_ON,D,20130607,000000,14015,14100,14015,14060,112
SHFE_PB1_ON,D,20130606,000000,14000,14130,13995,14100,202
SHFE_PB1_ON,D,20130605,000000,14165,14195,14150,14160,256
SHFE_PB1_ON,D,20130604,000000,14075,14120,14055,14090,618
SHFE_PB1_ON,D,20130603,000000,14060,14090,14025,14045,120
