<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CME_YM1_ON,D,20130314,000000,14403,14468,14388,14452,108806
CME_YM1_ON,D,20130313,000000,14386,14408,14347,14398,109373
CME_YM1_ON,D,20130312,000000,14440,14473,14406,14450,31938
CME_YM1_ON,D,20130311,000000,14366,14448,14352,14444,39282
CME_YM1_ON,D,20130308,000000,14320,14427,14302,14373,92522
CME_YM1_ON,D,20130307,000000,14276,14340,14260,14316,104517
CME_YM1_ON,D,20130306,000000,14247,14309,14234,14265,130149
CME_YM1_ON,D,20130305,000000,14127,14270,14113,14233,150612
CME_YM1_ON,D,20130304,000000,14058,14133,14003,14116,141005
CME_YM1_ON,D,20130301,000000,14043,14093,13919,14074,197210
CME_YM1_ON,D,20130228,000000,14062,14133,14012,14038,151404
CME_YM1_ON,D,20130227,000000,13870,14091,13846,14060,183260
