<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
LIFFE_I1_ON,D,20191106,000000,100.39,100.4,100.39,100.395,53430
LIFFE_I1_ON,D,20191105,000000,100.4,100.405,100.39,100.4,55428
LIFFE_I1_ON,D,20191104,000000,100.405,100.41,100.4,100.4,26440
LIFFE_I1_ON,D,20191101,000000,100.405,100.41,100.395,100.4,42680
LIFFE_I1_ON,D,20191031,000000,100.405,100.415,100.4,100.405,104734
LIFFE_I1_ON,D,20191030,000000,100.4,100.41,100.395,100.4,57332
LIFFE_I1_ON,D,20191029,000000,100.4,100.41,100.4,100.405,54160
LIFFE_I1_ON,D,20191028,000000,100.41,100.41,100.395,100.405,64142
LIFFE_I1_ON,D,20191025,000000,100.405,100.41,100.4,100.41,35240
LIFFE_I1_ON,D,20191024,000000,100.405,100.415,100.405,100.405,53431
LIFFE_I1_ON,D,20191023,000000,100.405,100.415,100.405,100.405,45124
LIFFE_I1_ON,D,20191022,000000,100.405,100.41,100.405,100.405,21191
LIFFE_I1_ON,D,20191021,000000,100.41,100.415,100.405,100.405,15833
LIFFE_I1_ON,D,20191018,000000,100.42,100.42,100.405,100.415,61456
LIFFE_I1_ON,D,20191017,000000,100.415,100.42,100.4,100.415,116705
LIFFE_I1_ON,D,20191016,000000,100.42,100.425,100.41,100.415,62062
LIFFE_I1_ON,D,20191015,000000,100.425,100.435,100.41,100.42,126551
LIFFE_I1_ON,D,20191014,000000,100.435,100.445,100.425,100.43,43173
LIFFE_I1_ON,D,20191011,000000,100.44,100.445,100.435,100.44,77384
LIFFE_I1_ON,D,20191010,000000,100.46,100.46,100.44,100.45,105569
LIFFE_I1_ON,D,20191009,000000,100.47,100.47,100.455,100.46,50707
LIFFE_I1_ON,D,20191008,000000,100.47,100.47,100.46,100.47,26456
LIFFE_I1_ON,D,20191007,000000,100.475,100.475,100.465,100.47,25796
LIFFE_I1_ON,D,20191004,000000,100.48,100.48,100.47,100.475,28175
LIFFE_I1_ON,D,20191003,000000,100.475,100.48,100.47,100.475,66840
LIFFE_I1_ON,D,20191002,000000,100.465,100.475,100.465,100.47,29560
LIFFE_I1_ON,D,20191001,000000,100.455,100.47,100.45,100.465,66794
LIFFE_I1_ON,D,20190930,000000,100.46,100.46,100.45,100.46,27860
LIFFE_I1_ON,D,20190927,000000,100.455,100.46,100.45,100.455,45195
LIFFE_I1_ON,D,20190926,000000,100.45,100.46,100.45,100.455,40951
LIFFE_I1_ON,D,20190925,000000,100.45,100.455,100.445,100.45,62089
LIFFE_I1_ON,D,20190924,000000,100.445,100.45,100.44,100.45,32111
LIFFE_I1_ON,D,20190923,000000,100.43,100.45,100.43,100.445,148505
LIFFE_I1_ON,D,20190920,000000,100.43,100.435,100.43,100.43,25721
LIFFE_I1_ON,D,20190919,000000,100.435,100.44,100.425,100.43,63740
LIFFE_I1_ON,D,20190918,000000,100.435,100.445,100.43,100.435,112390
LIFFE_I1_ON,D,20190917,000000,100.43,100.445,100.425,100.43,90234
LIFFE_I1_ON,D,20190916,000000,100.44,100.445,100.425,100.435,105166
LIFFE_I1_ON,D,20190913,000000,100.445,100.455,100.39,100.435,260976
LIFFE_I1_ON,D,20190912,000000,100.535,100.545,100.445,100.465,300788
LIFFE_I1_ON,D,20190911,000000,100.54,100.545,100.525,100.54,98564
LIFFE_I1_ON,D,20190910,000000,100.545,100.545,100.53,100.54,67758
LIFFE_I1_ON,D,20190909,000000,100.545,100.55,100.535,100.54,58916
LIFFE_I1_ON,D,20190906,000000,100.54,100.545,100.525,100.54,58268
LIFFE_I1_ON,D,20190905,000000,100.565,100.565,100.535,100.54,104070
LIFFE_I1_ON,D,20190904,000000,100.575,100.575,100.55,100.56,69209
LIFFE_I1_ON,D,20190903,000000,100.57,100.585,100.56,100.575,98189
LIFFE_I1_ON,D,20190902,000000,100.565,100.575,100.56,100.57,32588
LIFFE_I1_ON,D,20190830,000000,100.555,100.57,100.555,100.565,81205
LIFFE_I1_ON,D,20190829,000000,100.55,100.56,100.54,100.555,71245
LIFFE_I1_ON,D,20190828,000000,100.55,100.56,100.545,100.55,65993
LIFFE_I1_ON,D,20190827,000000,100.545,100.555,100.535,100.545,39666
LIFFE_I1_ON,D,20190826,000000,100.545,100.55,100.54,100.545,19391
LIFFE_I1_ON,D,20190823,000000,100.525,100.545,100.52,100.545,76246
LIFFE_I1_ON,D,20190822,000000,100.54,100.545,100.52,100.525,93692
LIFFE_I1_ON,D,20190821,000000,100.58,100.58,100.535,100.56,68934
LIFFE_I1_ON,D,20190820,000000,100.575,100.585,100.57,100.58,69151
LIFFE_I1_ON,D,20190819,000000,100.58,100.585,100.56,100.57,60745
LIFFE_I1_ON,D,20190816,000000,100.59,100.59,100.57,100.575,66625
LIFFE_I1_ON,D,20190815,000000,100.545,100.6,100.54,100.59,106803
LIFFE_I1_ON,D,20190814,000000,100.55,100.55,100.54,100.545,83500
LIFFE_I1_ON,D,20190813,000000,100.555,100.555,100.545,100.55,49900
LIFFE_I1_ON,D,20190812,000000,100.555,100.555,100.545,100.555,53505
LIFFE_I1_ON,D,20190809,000000,100.55,100.555,100.545,100.55,32296
LIFFE_I1_ON,D,20190808,000000,100.545,100.55,100.535,100.55,59484
LIFFE_I1_ON,D,20190807,000000,100.54,100.555,100.54,100.55,75531
LIFFE_I1_ON,D,20190806,000000,100.545,100.545,100.53,100.54,52826
LIFFE_I1_ON,D,20190805,000000,100.525,100.545,100.52,100.535,74254
LIFFE_I1_ON,D,20190802,000000,100.525,100.53,100.52,100.525,54800
LIFFE_I1_ON,D,20190801,000000,100.51,100.525,100.505,100.51,70080
LIFFE_I1_ON,D,20190731,000000,100.505,100.52,100.5,100.52,68468
LIFFE_I1_ON,D,20190730,000000,100.515,100.515,100.505,100.51,51526
LIFFE_I1_ON,D,20190729,000000,100.515,100.52,100.51,100.515,27401
LIFFE_I1_ON,D,20190726,000000,100.525,100.53,100.51,100.515,42613
LIFFE_I1_ON,D,20190725,000000,100.525,100.535,100.495,100.52,165346
LIFFE_I1_ON,D,20190724,000000,100.515,100.525,100.51,100.525,124152
LIFFE_I1_ON,D,20190723,000000,100.515,100.52,100.51,100.515,37832
LIFFE_I1_ON,D,20190722,000000,100.51,100.52,100.505,100.515,48214
LIFFE_I1_ON,D,20190719,000000,100.535,100.54,100.505,100.515,154878
LIFFE_I1_ON,D,20190718,000000,100.505,100.555,100.5,100.505,181648
LIFFE_I1_ON,D,20190717,000000,100.5,100.51,100.495,100.505,58989
LIFFE_I1_ON,D,20190716,000000,100.495,100.505,100.49,100.5,37026
LIFFE_I1_ON,D,20190715,000000,100.48,100.495,100.475,100.49,32490
LIFFE_I1_ON,D,20190712,000000,100.475,100.485,100.47,100.48,33754
LIFFE_I1_ON,D,20190711,000000,100.485,100.495,100.47,100.48,76784
LIFFE_I1_ON,D,20190710,000000,100.47,100.485,100.46,100.48,125903
LIFFE_I1_ON,D,20190709,000000,100.48,100.485,100.47,100.475,38547
LIFFE_I1_ON,D,20190708,000000,100.48,100.49,100.48,100.485,70771
LIFFE_I1_ON,D,20190705,000000,100.5,100.505,100.475,100.485,71638
LIFFE_I1_ON,D,20190704,000000,100.5,100.505,100.49,100.495,51180
LIFFE_I1_ON,D,20190703,000000,100.5,100.515,100.495,100.5,105040
LIFFE_I1_ON,D,20190702,000000,100.48,100.5,100.475,100.5,159336
LIFFE_I1_ON,D,20190701,000000,100.47,100.485,100.465,100.485,72980
LIFFE_I1_ON,D,20190628,000000,100.47,100.475,100.465,100.475,66249
LIFFE_I1_ON,D,20190627,000000,100.46,100.47,100.455,100.47,53229
LIFFE_I1_ON,D,20190626,000000,100.465,100.47,100.455,100.465,64163
LIFFE_I1_ON,D,20190625,000000,100.465,100.47,100.46,100.465,71132
LIFFE_I1_ON,D,20190624,000000,100.455,100.465,100.455,100.465,60263
LIFFE_I1_ON,D,20190621,000000,100.465,100.47,100.45,100.455,75511
LIFFE_I1_ON,D,20190620,000000,100.485,100.49,100.46,100.475,127857
LIFFE_I1_ON,D,20190619,000000,100.465,100.48,100.45,100.46,135673
LIFFE_I1_ON,D,20190618,000000,100.4,100.48,100.4,100.47,296380
LIFFE_I1_ON,D,20190617,000000,100.405,100.41,100.395,100.4,69829
LIFFE_I1_ON,D,20190614,000000,100.395,100.415,100.395,100.405,135171
LIFFE_I1_ON,D,20190613,000000,100.395,100.4,100.385,100.395,50785
LIFFE_I1_ON,D,20190612,000000,100.385,100.395,100.38,100.39,58364
LIFFE_I1_ON,D,20190611,000000,100.385,100.385,100.38,100.38,27668
LIFFE_I1_ON,D,20190610,000000,100.385,100.39,100.38,100.385,32544
LIFFE_I1_ON,D,20190607,000000,100.37,100.39,100.365,100.385,103594
LIFFE_I1_ON,D,20190606,000000,100.39,100.405,100.355,100.375,278657
LIFFE_I1_ON,D,20190605,000000,100.37,100.395,100.37,100.39,221228
LIFFE_I1_ON,D,20190604,000000,100.37,100.375,100.365,100.37,56418
LIFFE_I1_ON,D,20190603,000000,100.37,100.375,100.365,100.37,102636
LIFFE_I1_ON,D,20190531,000000,100.365,100.375,100.36,100.37,74182
LIFFE_I1_ON,D,20190530,000000,100.355,100.365,100.355,100.365,31455
LIFFE_I1_ON,D,20190529,000000,100.355,100.365,100.355,100.36,60314
LIFFE_I1_ON,D,20190528,000000,100.35,100.36,100.35,100.355,52335
LIFFE_I1_ON,D,20190527,000000,100.35,100.355,100.345,100.35,13028
LIFFE_I1_ON,D,20190524,000000,100.35,100.355,100.345,100.355,43002
LIFFE_I1_ON,D,20190523,000000,100.35,100.355,100.345,100.35,54482
LIFFE_I1_ON,D,20190522,000000,100.35,100.355,100.345,100.35,45833
LIFFE_I1_ON,D,20190521,000000,100.355,100.355,100.35,100.35,30474
LIFFE_I1_ON,D,20190520,000000,100.345,100.355,100.345,100.355,47085
LIFFE_I1_ON,D,20190517,000000,100.34,100.36,100.34,100.35,133634
LIFFE_I1_ON,D,20190516,000000,100.34,100.345,100.335,100.34,50960
LIFFE_I1_ON,D,20190515,000000,100.33,100.345,100.33,100.34,94559
LIFFE_I1_ON,D,20190514,000000,100.325,100.335,100.32,100.33,91093
LIFFE_I1_ON,D,20190513,000000,100.32,100.325,100.315,100.325,44132
LIFFE_I1_ON,D,20190510,000000,100.32,100.325,100.315,100.32,25174
LIFFE_I1_ON,D,20190509,000000,100.315,100.32,100.315,100.32,41097
LIFFE_I1_ON,D,20190508,000000,100.32,100.32,100.315,100.32,30970
LIFFE_I1_ON,D,20190507,000000,100.32,100.32,100.315,100.315,33666
LIFFE_I1_ON,D,20190506,000000,100.32,100.32,100.31,100.315,20329
LIFFE_I1_ON,D,20190503,000000,100.315,100.32,100.31,100.315,51230
LIFFE_I1_ON,D,20190502,000000,100.305,100.315,100.305,100.31,54950
